sample,sample_uid,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32
KBL4,231570,0.3569166912332444,-0.11736650550161513,-0.09205332848082198,0.038168575529155764,-0.01187712547330606,-0.03964480857614246,0.1383487106300237,-0.2146459275511713,0.071678745909134,0.037821941840748836,-0.0550633045105424,-0.027502088142468763,-0.04101696096266578,-0.004555550383132868,0.022300298615065328,-0.0008189096231694633,0.007520562144749828,-0.011490037140169359,-0.0030177751003626313,-0.01066093817048091,0.027344097252103065,-0.00018137492568481056,-0.00837328568584732,0.0009015248729883926,-0.0027142166017522272,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBL5,231571,0.4249748715899937,-0.1507379172711614,0.29950873228842606,-0.007084698184400332,-0.019863278512900946,0.008166664747130395,0.0553301223378261,-0.06170532652608325,-0.006144483693742946,0.038709408680731416,-0.0005241084070881441,0.0735011649607287,-0.09324710250587591,0.021185648088064463,0.0553003450588708,-0.017501026727039175,-0.026824363155245036,-0.003738105653713953,0.026874249314656547,0.015172593502653634,-0.03339201612285836,0.00565100984182971,0.004248314101846091,0.0018951151993704053,0.002748945106160198,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBL6,231572,0.42976215750780716,-0.16354478518019738,0.5730984629438427,-0.027122032958385184,-0.03401158102352011,0.04407065548113857,-0.05239654410060348,0.059279163126714954,-0.000454830030154404,-0.02431568934556967,0.014392000507762029,-0.03393404134348906,0.07188045764924073,-0.0049053887386655585,-0.0380137319254936,0.011749607989885185,0.014703076533252158,0.00392831794928117,-0.022092241540416998,-0.009332608941918286,0.01947085944312886,-0.003028719238323268,-0.0011817178421284083,-0.0017327154238793328,-0.0013670974543872816,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
KBL7,231573,0.4597968637788344,-0.10307059161257305,-0.18548676545372564,0.11475451759374071,-0.027454614595051108,-0.03087025324190021,-0.10167948919153576,0.10601149623582072,0.026681599529073705,-0.05226934577184951,-0.11041835550300735,-0.046605423834328676,0.04557672486765408,-0.058859619776170304,0.06157207364186979,-0.046608372375113734,0.028685775695353955,-0.011955502659004602,0.04845474546070158,-0.0034442698404472524,-0.008227948112160268,0.00468810625569495,-0.0110240771294236,0.004269003669895172,-5.0841764043228353e-05,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBR1,231574,-0.20670869519107965,-0.14329017525885682,0.011311317558700925,0.03649588758149895,0.17762011770877764,0.0062455131433597245,0.01561736650278055,0.030550018128559522,-0.032554224241917847,-0.04130375368867807,-0.0061632683356398245,-0.022468712292466723,-0.0275862742527933,0.022712316395176364,-0.0025254936872068107,0.003945394273951968,-0.04322962391365644,0.047590448608597506,0.039657658003419693,0.037786926511913725,0.03586358891795514,0.028005077207231582,-0.004925154718508481,-1.858865986911492e-05,-0.0006623034906479351,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBR2,231575,-0.19903249002881415,-0.14088096502464156,0.006974702464703627,0.008368863659116755,0.20448775377681971,0.03345986750951149,-0.02812066623622482,0.004367791803730986,0.012189878693481811,-0.050711224446963715,-0.045799228295408945,0.044339376849210146,-0.03135032631117644,0.03493182405004793,-0.03954076244977045,0.011356510602960652,0.009339259511106281,0.013825905106411141,0.0034377189604998045,-0.06376211491229884,-0.009642446481227977,0.009780578105301366,-0.008393738664527771,0.0013417531729877,-0.0006733435236632813,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBR3,231576,-0.20024793587169043,-0.14611534777119925,0.006684252191229638,0.02471020394769468,0.184004623108101,0.07499489848838116,0.018983559232793552,0.005091699623903477,0.011278996450562318,-0.09847375417223667,-0.026426775452967847,0.020038378328058954,-0.0017937233672593745,0.06646902212189887,-0.004113401085248303,0.004643885261947046,0.04666529714850622,-0.004986854561714814,0.02140253976801661,0.03576883049286605,-0.00858006997855274,-0.004916316703316499,0.007504227137258708,0.003430722709074142,-0.0014057197272778663,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBR4,231577,-0.21525420462646025,-0.1540363025489852,0.006580928974808063,0.047537741503189734,0.13604477814117102,0.003764034130238215,0.032457199862163326,-0.032279609396991295,0.0060003940298967206,0.014993129700901844,0.022744035982852157,-0.03161229833893435,0.05330260252685011,-0.014301304564980355,0.07286821203216404,0.011113303016509927,0.010780692526277896,-0.029734476688225812,-0.02422170370354348,0.03441565142873796,0.01005310946512116,-0.020672660083094537,0.013839231239103196,-0.0033679959954961607,-0.001957909518099244,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBR5,231578,-0.20350108245844375,-0.11375289833837718,0.011893862627147289,0.05832195281065377,0.16452189841931647,0.003940500841266272,0.05770510917795315,-0.04227759359879804,0.014274332682715277,-0.09153410151385885,0.01627462067671991,0.0018221236812853117,0.008863023948068547,-0.04394523472746241,-0.028854843726786795,-0.03514743570092282,0.027860426787636467,-0.041267337542826577,-0.02633596617584575,-0.010125692330292054,-0.017274951964293205,-0.01224819781030803,-0.005492179375215828,-0.0056464027600676625,0.004516516746336818,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
OBR6,231579,-0.20263909900640958,-0.16056252678879085,0.0030584135587001606,-0.0018691710234186032,0.11906719923337242,-0.035878273833412314,-0.06263805401300727,0.0227576691904577,-0.02555760783079858,0.1508058741593668,0.0055120905370179074,-0.029954964818586942,-0.004865965467207564,0.014151425105561605,0.03602430698283255,0.04611679316841142,0.052424765163767255,0.0152373268993905,-0.024295551975356877,0.001639803673841853,-0.020494760364745748,-0.0007108116172195228,-0.012410608105164336,0.00728234531965224,0.0023271723312354095,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
